date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.005398,6,0.723404,0.108232,0.562928,0.003467,0.422915,0.414912,1
0.005398,6,0.744681,0.119731,0.644897,0.003467,0.422915,0.414912,1
0.005398,6,0.765957,0.106311,0.658286,0.003467,0.422915,0.414912,1
0.005398,6,0.787234,0.088717,0.637905,0.003467,0.422915,0.414912,1
0.005398,6,0.808511,0.080911,0.592978,0.003467,0.422915,0.414912,1
0.005398,6,0.829787,0.080911,0.555787,0.003467,0.422915,0.414912,1
0.005398,6,0.851064,0.080911,0.523951,0.003467,0.422915,0.414912,1
0.005398,6,0.87234,0.080911,0.504017,0.003467,0.422915,0.414912,1
0.005398,6,0.893617,0.063378,0.459982,0.003467,0.422915,0.414912,0
0.005398,6,0.914894,0.062447,0.420559,0.003467,0.422915,0.414912,0
0.005398,6,0.93617,0.074817,0.440345,0.003467,0.422915,0.414912,0
0.005398,6,0.957447,0.063378,0.437965,0.003467,0.422915,0.414912,0
0.005398,6,0.978723,0.063378,0.438709,0.003467,0.422915,0.414912,0
0.005398,6,1.0,0.063378,0.421452,0.003467,0.422915,0.414912,0
0.005442,7,0.0,0.063378,0.393782,0.003467,0.422915,0.414912,0
0.005442,7,0.021277,0.063378,0.342904,0.003467,0.422915,0.414912,0
0.005442,7,0.042553,0.054612,0.319399,0.003467,0.422915,0.414912,0
0.005442,7,0.06383,0.05305,0.25781,0.003467,0.422915,0.414912,0
0.005442,7,0.085106,0.054612,0.217346,0.003467,0.422915,0.414912,0
0.005442,7,0.106383,0.054612,0.184469,0.003467,0.422915,0.414912,0
0.005442,7,0.12766,0.05305,0.15546,0.003467,0.422915,0.414912,0
0.005442,7,0.148936,0.042122,0.128682,0.003467,0.422915,0.414912,0
0.005442,7,0.170213,0.042122,0.108004,0.003467,0.422915,0.414912,0
0.005442,7,0.191489,0.05305,0.105177,0.003467,0.422915,0.414912,0
0.005442,7,0.212766,0.042122,0.104582,0.003467,0.422915,0.414912,0
0.005442,7,0.234043,0.05305,0.117971,0.003467,0.422915,0.414912,0
0.005442,7,0.255319,0.05305,0.140137,0.003467,0.422915,0.414912,0
0.005442,7,0.276596,0.05305,0.161262,0.003467,0.422915,0.414912,0
0.005442,7,0.297872,0.054612,0.196073,0.003467,0.422915,0.414912,0
0.005442,7,0.319149,0.074817,0.258405,0.003467,0.422915,0.414912,0
0.005442,7,0.340426,0.080911,0.331449,0.003467,0.422915,0.414912,1
0.005442,7,0.361702,0.088838,0.391104,0.003467,0.422915,0.414912,1
0.005442,7,0.382979,0.087066,0.442725,0.003467,0.422915,0.414912,1
0.005442,7,0.404255,0.087066,0.468015,0.003467,0.422915,0.414912,1
0.005442,7,0.425532,0.078209,0.461024,0.003467,0.422915,0.414912,1
0.005442,7,0.446809,0.078209,0.444362,0.003467,0.422915,0.414912,1
0.005442,7,0.468085,0.080911,0.423981,0.003467,0.422915,0.414912,1
0.005442,7,0.489362,0.077609,0.408063,0.003467,0.422915,0.414912,1
0.005442,7,0.510638,0.074817,0.386938,0.003467,0.422915,0.414912,1
0.005442,7,0.531915,0.074817,0.368492,0.003467,0.422915,0.414912,1
0.005442,7,0.553191,0.059865,0.343201,0.003467,0.422915,0.414912,0
0.005442,7,0.574468,0.059865,0.320738,0.003467,0.422915,0.414912,0
0.005442,7,0.595745,0.059865,0.293068,0.003467,0.422915,0.414912,0
0.005442,7,0.617021,0.05305,0.295745,0.003467,0.422915,0.414912,0
0.005442,7,0.638298,0.054612,0.297084,0.003467,0.422915,0.414912,0
0.005442,7,0.659574,0.059865,0.314639,0.003467,0.422915,0.414912,0
0.005442,7,0.680851,0.075958,0.339334,0.003467,0.422915,0.414912,1
0.005442,7,0.702128,0.059865,0.403154,0.003467,0.422915,0.414912,0
0.005442,7,0.723404,0.074817,0.499107,0.003467,0.422915,0.414912,1
0.005442,7,0.744681,0.077999,0.587771,0.003467,0.422915,0.414912,1
0.005442,7,0.765957,0.077609,0.614698,0.003467,0.422915,0.414912,1
0.005442,7,0.787234,0.074817,0.602499,0.003467,0.422915,0.414912,1
0.005442,7,0.808511,0.077609,0.580482,0.003467,0.422915,0.414912,1
0.005442,7,0.829787,0.059865,0.554151,0.003467,0.422915,0.414912,0
0.005442,7,0.851064,0.077609,0.535109,0.003467,0.422915,0.414912,1
0.005442,7,0.87234,0.075958,0.51562,0.003467,0.422915,0.414912,1
0.005442,7,0.893617,0.077609,0.475751,0.003467,0.422915,0.414912,1
0.005442,7,0.914894,0.059865,0.427105,0.003467,0.422915,0.414912,0
0.005442,7,0.93617,0.074817,0.444362,0.003467,0.422915,0.414912,1
0.005442,7,0.957447,0.05305,0.429188,0.003467,0.422915,0.414912,0
0.005442,7,0.978723,0.059865,0.421898,0.003467,0.422915,0.414912,0
0.005442,7,1.0,0.042572,0.401666,0.003467,0.422915,0.414912,0
0.008584,1,0.0,0.042422,0.380542,0.003467,0.422915,0.414912,0
0.008584,1,0.021277,0.042422,0.334424,0.003467,0.422915,0.414912,0
0.008584,1,0.042553,0.042422,0.324159,0.003467,0.422915,0.414912,0
0.008584,1,0.06383,0.042422,0.283249,0.003467,0.422915,0.414912,0
0.008584,1,0.085106,0.042422,0.245909,0.003467,0.422915,0.414912,0
0.008584,1,0.106383,0.042422,0.212288,0.003467,0.422915,0.414912,0
0.008584,1,0.12766,0.042272,0.186849,0.003467,0.422915,0.414912,0
0.008584,1,0.148936,0.042272,0.166617,0.003467,0.422915,0.414912,0
0.008584,1,0.170213,0.042272,0.162303,0.003467,0.422915,0.414912,0
0.008584,1,0.191489,0.056173,0.166617,0.003467,0.422915,0.414912,0
0.008584,1,0.212766,0.057734,0.20366,0.003467,0.422915,0.414912,0
0.008584,1,0.234043,0.064519,0.253942,0.003467,0.422915,0.414912,1
0.008584,1,0.255319,0.083614,0.354805,0.003467,0.422915,0.414912,1
0.008584,1,0.276596,0.089798,0.458643,0.003467,0.422915,0.414912,1
0.008584,1,0.297872,0.056173,0.486016,0.003467,0.422915,0.414912,0
0.008584,1,0.319149,0.074817,0.565308,0.003467,0.422915,0.414912,1
0.008584,1,0.340426,0.074817,0.613657,0.003467,0.422915,0.414912,1
0.008584,1,0.361702,0.059235,0.627789,0.003467,0.422915,0.414912,0
0.008584,1,0.382979,0.074817,0.663642,0.003467,0.422915,0.414912,1
0.008584,1,0.404255,0.059235,0.668849,0.003467,0.422915,0.414912,0
0.008584,1,0.425532,0.057734,0.648319,0.003467,0.422915,0.414912,0
0.008584,1,0.446809,0.074817,0.626153,0.003467,0.422915,0.414912,1
0.008584,1,0.468085,0.11886,0.600565,0.003467,0.422915,0.414912,1
0.008584,1,0.489362,0.115468,0.584796,0.003467,0.422915,0.414912,1
0.008584,1,0.510638,0.106071,0.578697,0.003467,0.422915,0.414912,1
0.008584,1,0.531915,0.074817,0.567688,0.003467,0.422915,0.414912,1
0.008584,1,0.553191,0.064519,0.559952,0.003467,0.422915,0.414912,0
0.008584,1,0.574468,0.085565,0.548795,0.003467,0.422915,0.414912,1
0.008584,1,0.595745,0.085565,0.542249,0.003467,0.422915,0.414912,1
0.008584,1,0.617021,0.085565,0.539572,0.003467,0.422915,0.414912,1
0.008584,1,0.638298,0.089798,0.540018,0.003467,0.422915,0.414912,1
0.008584,1,0.659574,0.106071,0.548944,0.003467,0.422915,0.414912,1
0.008584,1,0.680851,0.106071,0.561738,0.003467,0.422915,0.414912,1
0.008584,1,0.702128,0.119731,0.632252,0.003467,0.422915,0.414912,1
0.008584,1,0.723404,0.134172,0.721214,0.003467,0.422915,0.414912,1
0.008584,1,0.744681,0.146511,0.799167,0.003467,0.422915,0.414912,1
0.008584,1,0.765957,0.106071,0.801547,0.003467,0.422915,0.414912,1
0.008584,1,0.787234,0.106071,0.772092,0.003467,0.422915,0.414912,1
0.008584,1,0.808511,0.089798,0.73371,0.003467,0.422915,0.414912,1
0.008584,1,0.829787,0.074817,0.705296,0.003467,0.422915,0.414912,1
0.008584,1,0.851064,0.089798,0.680006,0.003467,0.422915,0.414912,1
0.008584,1,0.87234,0.089798,0.651145,0.003467,0.422915,0.414912,1
0.008584,1,0.893617,0.064519,0.590003,0.003467,0.422915,0.414912,0
0.008584,1,0.914894,0.042422,0.530348,0.003467,0.422915,0.414912,0
0.008584,1,0.93617,0.085565,0.560399,0.003467,0.422915,0.414912,1
0.008584,1,0.957447,0.064519,0.553704,0.003467,0.422915,0.414912,0
0.008584,1,0.978723,0.064519,0.556828,0.003467,0.422915,0.414912,0
0.008584,1,1.0,0.064519,0.551175,0.003467,0.422915,0.414912,0
0.008628,2,0.0,0.064519,0.54091,0.003467,0.422915,0.414912,0
0.008628,2,0.021277,0.089798,0.517852,0.003467,0.422915,0.414912,1
0.008628,2,0.042553,0.085565,0.494496,0.003467,0.422915,0.414912,1
0.008628,2,0.06383,0.064519,0.430378,0.003467,0.422915,0.414912,0
0.008628,2,0.085106,0.057734,0.367896,0.003467,0.422915,0.414912,0
0.008628,2,0.106383,0.075958,0.321333,0.003467,0.422915,0.414912,0
0.008628,2,0.12766,0.064519,0.271497,0.003467,0.422915,0.414912,0
0.008628,2,0.148936,0.064519,0.235347,0.003467,0.422915,0.414912,0
0.008628,2,0.170213,0.057734,0.215263,0.003467,0.422915,0.414912,0
0.008628,2,0.191489,0.057734,0.205147,0.003467,0.422915,0.414912,0
0.008628,2,0.212766,0.074877,0.231479,0.003467,0.422915,0.414912,0
0.008628,2,0.234043,0.077609,0.282059,0.003467,0.422915,0.414912,0
0.008628,2,0.255319,0.089798,0.379054,0.003467,0.422915,0.414912,1
0.008628,2,0.276596,0.080911,0.473222,0.003467,0.422915,0.414912,0
0.008628,2,0.297872,0.056173,0.49524,0.003467,0.422915,0.414912,0
0.008628,2,0.319149,0.074817,0.580184,0.003467,0.422915,0.414912,0
0.008628,2,0.340426,0.057734,0.626302,0.003467,0.422915,0.414912,0
0.008628,2,0.361702,0.074817,0.644154,0.003467,0.422915,0.414912,0
0.008628,2,0.382979,0.074817,0.669741,0.003467,0.422915,0.414912,0
0.008628,2,0.404255,0.074817,0.679113,0.003467,0.422915,0.414912,0
0.008628,2,0.425532,0.074817,0.646683,0.003467,0.422915,0.414912,0
0.008628,2,0.446809,0.074817,0.591639,0.003467,0.422915,0.414912,0
0.008628,2,0.468085,0.057764,0.583309,0.003467,0.422915,0.414912,0
0.008628,2,0.489362,0.074817,0.566052,0.003467,0.422915,0.414912,0
0.008628,2,0.510638,0.074817,0.552514,0.003467,0.422915,0.414912,0
0.008628,2,0.531915,0.074817,0.529753,0.003467,0.422915,0.414912,0
0.008628,2,0.553191,0.057734,0.519935,0.003467,0.422915,0.414912,0
0.008628,2,0.574468,0.074817,0.506546,0.003467,0.422915,0.414912,0
0.008628,2,0.595745,0.056173,0.48914,0.003467,0.422915,0.414912,0
0.008628,2,0.617021,0.074817,0.485719,0.003467,0.422915,0.414912,0
0.008628,2,0.638298,0.057734,0.480065,0.003467,0.422915,0.414912,0
0.008628,2,0.659574,0.057734,0.488396,0.003467,0.422915,0.414912,0
0.008628,2,0.680851,0.074817,0.505951,0.003467,0.422915,0.414912,0
0.008628,2,0.702128,0.074817,0.569622,0.003467,0.422915,0.414912,0
0.008628,2,0.723404,0.078209,0.676138,0.003467,0.422915,0.414912,1
0.008628,2,0.744681,0.074817,0.767182,0.003467,0.422915,0.414912,1
0.008628,2,0.765957,0.074817,0.773579,0.003467,0.422915,0.414912,1
0.008628,2,0.787234,0.074817,0.751562,0.003467,0.422915,0.414912,1
0.008628,2,0.808511,0.074817,0.714817,0.003467,0.422915,0.414912,1
0.008628,2,0.829787,0.074817,0.687593,0.003467,0.422915,0.414912,1
0.008628,2,0.851064,0.074817,0.666915,0.003467,0.422915,0.414912,1
0.008628,2,0.87234,0.057734,0.638054,0.003467,0.422915,0.414912,0
0.008628,2,0.893617,0.057734,0.592383,0.003467,0.422915,0.414912,0
0.008628,2,0.914894,0.042572,0.528414,0.003467,0.422915,0.414912,0
0.008628,2,0.93617,0.059235,0.557721,0.003467,0.422915,0.414912,0
0.008628,2,0.957447,0.056173,0.558614,0.003467,0.422915,0.414912,0
0.008628,2,0.978723,0.057734,0.562779,0.003467,0.422915,0.414912,0
0.008628,2,1.0,0.057734,0.552217,0.003467,0.422915,0.414912,0
0.008672,3,0.0,0.106071,0.546117,0.003467,0.422915,0.414912,1
0.008672,3,0.021277,0.106071,0.524993,0.003467,0.422915,0.414912,1
0.008672,3,0.042553,0.080911,0.496132,0.003467,0.422915,0.414912,1
0.008672,3,0.06383,0.056173,0.433799,0.003467,0.422915,0.414912,0
0.008672,3,0.085106,0.057734,0.37593,0.003467,0.422915,0.414912,0
0.008672,3,0.106383,0.057734,0.325498,0.003467,0.422915,0.414912,0
0.008672,3,0.12766,0.054251,0.283844,0.003467,0.422915,0.414912,0
0.008672,3,0.148936,0.057734,0.250521,0.003467,0.422915,0.414912,0
0.008672,3,0.170213,0.042272,0.22776,0.003467,0.422915,0.414912,0
0.008672,3,0.191489,0.074877,0.217644,0.003467,0.422915,0.414912,1
0.008672,3,0.212766,0.042272,0.254686,0.003467,0.422915,0.414912,0
0.008672,3,0.234043,0.078209,0.301101,0.003467,0.422915,0.414912,1
0.008672,3,0.255319,0.091359,0.403154,0.003467,0.422915,0.414912,1
0.008672,3,0.276596,0.106131,0.50476,0.003467,0.422915,0.414912,1
0.008672,3,0.297872,0.042572,0.526629,0.003467,0.422915,0.414912,0
0.008672,3,0.319149,0.075417,0.607111,0.003467,0.422915,0.414912,1
0.008672,3,0.340426,0.075417,0.645939,0.003467,0.422915,0.414912,1
0.008672,3,0.361702,0.075417,0.663493,0.003467,0.422915,0.414912,1
0.008672,3,0.382979,0.092771,0.698602,0.003467,0.422915,0.414912,1
0.008672,3,0.404255,0.075417,0.702172,0.003467,0.422915,0.414912,1
0.008672,3,0.425532,0.080911,0.669444,0.003467,0.422915,0.414912,1
0.008672,3,0.446809,0.075417,0.634781,0.003467,0.422915,0.414912,1
0.008672,3,0.468085,0.075417,0.612169,0.003467,0.422915,0.414912,1
0.008672,3,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,1
0.008672,3,0.510638,0.080911,0.571407,0.003467,0.422915,0.414912,1
0.008672,3,0.531915,0.07875,0.555638,0.003467,0.422915,0.414912,1
0.008672,3,0.553191,0.11829,0.545522,0.003467,0.422915,0.414912,1
0.008672,3,0.574468,0.11823,0.528265,0.003467,0.422915,0.414912,1
0.008672,3,0.595745,0.078209,0.520083,0.003467,0.422915,0.414912,1
0.008672,3,0.617021,0.075417,0.507141,0.003467,0.422915,0.414912,1
0.008672,3,0.638298,0.075417,0.502231,0.003467,0.422915,0.414912,1
0.008672,3,0.659574,0.092771,0.516513,0.003467,0.422915,0.414912,1
0.008672,3,0.680851,0.11823,0.537191,0.003467,0.422915,0.414912,1
0.008672,3,0.702128,0.11829,0.60235,0.003467,0.422915,0.414912,1
0.008672,3,0.723404,0.124865,0.708718,0.003467,0.422915,0.414912,1
0.008672,3,0.744681,0.11829,0.802589,0.003467,0.422915,0.414912,1
0.008672,3,0.765957,0.11823,0.804969,0.003467,0.422915,0.414912,1
0.008672,3,0.787234,0.11823,0.788902,0.003467,0.422915,0.414912,1
0.008672,3,0.808511,0.080911,0.748289,0.003467,0.422915,0.414912,1
0.008672,3,0.829787,0.075417,0.717197,0.003467,0.422915,0.414912,0
0.008672,3,0.851064,0.11823,0.694734,0.003467,0.422915,0.414912,1
0.008672,3,0.87234,0.078209,0.668849,0.003467,0.422915,0.414912,0
0.008672,3,0.893617,0.075417,0.621988,0.003467,0.422915,0.414912,0
0.008672,3,0.914894,0.092771,0.564564,0.003467,0.422915,0.414912,1
0.008672,3,0.93617,0.106131,0.597292,0.003467,0.422915,0.414912,1
0.008672,3,0.957447,0.080911,0.58792,0.003467,0.422915,0.414912,0
0.008672,3,0.978723,0.106131,0.58316,0.003467,0.422915,0.414912,1
0.008672,3,1.0,0.092771,0.575722,0.003467,0.422915,0.414912,1
0.008716,4,0.0,0.106131,0.565159,0.003467,0.422915,0.414912,1
0.008716,4,0.021277,0.092771,0.545373,0.003467,0.422915,0.414912,1
0.008716,4,0.042553,0.088357,0.520976,0.003467,0.422915,0.414912,1
0.008716,4,0.06383,0.042572,0.458494,0.003467,0.422915,0.414912,0
0.008716,4,0.085106,0.042422,0.399435,0.003467,0.422915,0.414912,0
0.008716,4,0.106383,0.077609,0.352127,0.003467,0.422915,0.414912,0
0.008716,4,0.12766,0.074877,0.305564,0.003467,0.422915,0.414912,0
0.008716,4,0.148936,0.042272,0.267629,0.003467,0.422915,0.414912,0
0.008716,4,0.170213,0.074817,0.247843,0.003467,0.422915,0.414912,0
0.008716,4,0.191489,0.075958,0.240405,0.003467,0.422915,0.414912,0
0.008716,4,0.212766,0.074817,0.269711,0.003467,0.422915,0.414912,0
0.008716,4,0.234043,0.080911,0.314787,0.003467,0.422915,0.414912,0
0.008716,4,0.255319,0.095052,0.413716,0.003467,0.422915,0.414912,1
0.008716,4,0.276596,0.116729,0.511157,0.003467,0.422915,0.414912,1
0.008716,4,0.297872,0.075417,0.538976,0.003467,0.422915,0.414912,0
0.008716,4,0.319149,0.10475,0.622583,0.003467,0.422915,0.414912,1
0.008716,4,0.340426,0.075417,0.674055,0.003467,0.422915,0.414912,0
0.008716,4,0.361702,0.075417,0.689676,0.003467,0.422915,0.414912,0
0.008716,4,0.382979,0.116729,0.723445,0.003467,0.422915,0.414912,1
0.008716,4,0.404255,0.116729,0.724784,0.003467,0.422915,0.414912,1
0.008716,4,0.425532,0.10475,0.684469,0.003467,0.422915,0.414912,1
0.008716,4,0.446809,0.075417,0.647873,0.003467,0.422915,0.414912,0
0.008716,4,0.468085,0.10475,0.617376,0.003467,0.422915,0.414912,1
0.008716,4,0.489362,0.075417,0.589408,0.003467,0.422915,0.414912,0
0.008716,4,0.510638,0.075417,0.564713,0.003467,0.422915,0.414912,0
0.008716,4,0.531915,0.075417,0.555043,0.003467,0.422915,0.414912,0
0.008716,4,0.553191,0.078209,0.542101,0.003467,0.422915,0.414912,0
0.008716,4,0.574468,0.075417,0.524249,0.003467,0.422915,0.414912,0
0.008716,4,0.595745,0.075417,0.503868,0.003467,0.422915,0.414912,0
0.008716,4,0.617021,0.075417,0.502975,0.003467,0.422915,0.414912,0
0.008716,4,0.638298,0.075417,0.491669,0.003467,0.422915,0.414912,0
0.008716,4,0.659574,0.075417,0.497322,0.003467,0.422915,0.414912,0
0.008716,4,0.680851,0.078209,0.52648,0.003467,0.422915,0.414912,0
0.008716,4,0.702128,0.116729,0.585838,0.003467,0.422915,0.414912,1
0.008716,4,0.723404,0.116729,0.687742,0.003467,0.422915,0.414912,1
0.008716,4,0.744681,0.116729,0.765843,0.003467,0.422915,0.414912,1
0.008716,4,0.765957,0.10475,0.769563,0.003467,0.422915,0.414912,1
0.008716,4,0.787234,0.075417,0.749182,0.003467,0.422915,0.414912,0
0.008716,4,0.808511,0.075417,0.714668,0.003467,0.422915,0.414912,0
0.008716,4,0.829787,0.075417,0.689676,0.003467,0.422915,0.414912,0
0.008716,4,0.851064,0.116729,0.676584,0.003467,0.422915,0.414912,1
0.008716,4,0.87234,0.10475,0.648468,0.003467,0.422915,0.414912,1
0.008716,4,0.893617,0.10475,0.598483,0.003467,0.422915,0.414912,1
0.008716,4,0.914894,0.116729,0.548051,0.003467,0.422915,0.414912,1
0.008716,4,0.93617,0.10475,0.58197,0.003467,0.422915,0.414912,1
0.008716,4,0.957447,0.095052,0.592681,0.003467,0.422915,0.414912,1
0.008716,4,0.978723,0.095052,0.593871,0.003467,0.422915,0.414912,1
0.008716,4,1.0,0.095052,0.574829,0.003467,0.422915,0.414912,1
0.008761,5,0.0,0.095052,0.564267,0.003467,0.422915,0.414912,1
0.008761,5,0.021277,0.10475,0.535704,0.003467,0.422915,0.414912,1
0.008761,5,0.042553,0.090939,0.507141,0.003467,0.422915,0.414912,1
0.008761,5,0.06383,0.078209,0.443023,0.003467,0.422915,0.414912,0
0.008761,5,0.085106,0.078209,0.387831,0.003467,0.422915,0.414912,0
0.008761,5,0.106383,0.077609,0.335168,0.003467,0.422915,0.414912,0
0.008761,5,0.12766,0.074817,0.291729,0.003467,0.422915,0.414912,0
0.008761,5,0.148936,0.074817,0.252306,0.003467,0.422915,0.414912,0
0.008761,5,0.170213,0.074817,0.227313,0.003467,0.422915,0.414912,0
0.008761,5,0.191489,0.074817,0.225082,0.003467,0.422915,0.414912,0
0.008761,5,0.212766,0.075958,0.24695,0.003467,0.422915,0.414912,0
0.008761,5,0.234043,0.07839,0.293514,0.003467,0.422915,0.414912,0
0.008761,5,0.255319,0.090939,0.387385,0.003467,0.422915,0.414912,1
0.008761,5,0.276596,0.106131,0.486611,0.003467,0.422915,0.414912,1
0.008761,5,0.297872,0.074517,0.506546,0.003467,0.422915,0.414912,0
0.008761,5,0.319149,0.090369,0.594466,0.003467,0.422915,0.414912,1
0.008761,5,0.340426,0.090369,0.65427,0.003467,0.422915,0.414912,1
0.008761,5,0.361702,0.074517,0.670336,0.003467,0.422915,0.414912,0
0.008761,5,0.382979,0.117329,0.714222,0.003467,0.422915,0.414912,1
0.008761,5,0.404255,0.125796,0.721511,0.003467,0.422915,0.414912,1
0.008761,5,0.425532,0.117329,0.691907,0.003467,0.422915,0.414912,1
0.008761,5,0.446809,0.10475,0.655757,0.003467,0.422915,0.414912,1
0.008761,5,0.468085,0.117329,0.634186,0.003467,0.422915,0.414912,1
0.008761,5,0.489362,0.117329,0.6144,0.003467,0.422915,0.414912,1
0.008761,5,0.510638,0.125796,0.597292,0.003467,0.422915,0.414912,1
